id,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
4113402,45.1249575449,10.3818974932,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4115996,50.9801416131,6.5848445892,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
4119043,40.404943,8.925884,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
4122122,45.4463993505,9.3075587799,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4122323,46.1546862238,8.9283013344,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
4122407,52.79787,4.8003,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4127454,46.0398064,14.5144113,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
4128700,51.637171,5.133061,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4138660,51.702474599,-0.3510915844,European Peacock,Aglais io,European Peacock,Insecta,207977
4150180,45.0470417751,10.2442887113,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4154638,47.1676966667,0.2393716667,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
4166077,45.1662736312,10.0085646456,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4166918,50.8354594101,4.5344889164,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4174160,50.5034833333,3.9753383333,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4181891,50.4647557662,6.4494091272,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4181909,50.4647950356,6.4493447542,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4192731,51.4592366667,12.3109433333,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4201832,43.1671057772,11.9936258739,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
4209126,48.9800883593,8.6300182343,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4214968,50.4648121093,6.4495271444,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4229616,44.3311372323,7.2546672821,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4237816,49.223567,6.968636,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4243408,42.8953811641,-2.3113560677,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
4273365,48.785510516,2.3136949539,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4298422,45.0932854313,10.296940955,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4331944,45.2014647,10.7428857,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4368585,53.26711,9.904529,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4375930,40.3152683943,-5.2162742615,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4375931,40.3162173481,-5.2158880234,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4386722,56.0597694791,-4.6362304688,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4398101,51.542278,-0.540475,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
4444899,44.8732828,7.6796365,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4451919,45.1841857853,10.8935809357,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
4455043,45.5003805264,9.5206481763,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4470939,53.2652129312,-1.8189239502,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4475147,45.2596224001,9.333197213,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4480350,51.2009816667,12.8224266667,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4482818,45.171283618,9.8207785876,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4485342,45.14145,7.5738166667,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
4512094,46.1659520015,8.9466261864,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
4518895,45.5039407399,25.2328491211,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
4571444,45.1275219,10.1870637,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4576402,60.00884,10.73451,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
4735992,44.3322290438,7.7779448032,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4831231,47.80949,13.05501,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
4897894,45.8190416667,12.9214616667,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
4944055,52.668263002,-3.9083862305,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5008442,45.8190616667,12.9214633333,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5019041,45.5693926051,8.6521092777,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5057835,49.3658166667,7.4730722222,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5068540,61.2468210241,24.0292668351,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5085411,58.2329795406,6.5376055241,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5112664,61.1902782512,24.2517614365,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5113252,61.261471,24.044833,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5113938,45.1503416667,7.5489883333,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5129337,42.707359,-3.13606,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5148976,44.9994888306,8.8819046021,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5160479,44.7612577617,7.5976228304,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5182769,45.1505699158,8.3304414749,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5184588,45.2583398,9.3327776,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5211668,45.0780747051,10.3796065968,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5216037,45.1966133333,7.474395,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5236015,45.2537010647,7.9906706107,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5238741,51.8381783333,4.7100116667,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5243046,44.8722245929,7.6787713091,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
5243329,44.902906,7.724226,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5249223,49.5966371857,6.1420708895,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5273359,43.82199,11.1014783333,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5280490,41.5176725007,12.9939569242,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5280915,41.5272079487,13.0131037232,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5304376,45.086385006,7.7442384437,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5305333,45.0841655559,10.3794778482,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5305773,51.0667790174,-1.3165734246,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5323884,49.041866,8.810628,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5333521,51.0826861667,-1.337045,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5375342,45.5589133333,8.6889,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5375358,45.0628681636,10.3682925494,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5382394,44.7104127,20.5252568,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5386549,61.2448417,24.0208203,European Peacock,Aglais io,European Peacock,Insecta,207977
5388708,49.058276,8.573586,Tagpfauenauge,Aglais io,European Peacock,Insecta,207977
5388825,49.056026,8.581955,Tagpfauenauge,Aglais io,European Peacock,Insecta,207977
5389526,48.991172,8.598904,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5389680,48.991054,8.598626,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5398652,42.669051,-3.160881,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5411332,49.1332476619,19.1785883904,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5411487,44.6896494,20.4814324,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5411979,44.7439633427,11.9694184139,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5444827,50.9288049112,4.3289043009,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5452859,52.4454783333,-9.4877533333,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5453229,49.1611533333,2.1717583333,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
5453381,49.1611533333,2.1717583333,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
5453475,49.1676152333,2.1545004845,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
5453524,49.1559779155,2.1472263336,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5455384,53.2304440966,-1.7839479446,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5455476,50.553305,-2.437445,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5464224,49.4732611513,8.6711311902,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5464248,49.4579369739,8.6656218731,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
5464249,49.4445771711,8.6760368943,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5464319,49.071545,2.02778,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5464592,49.07168,2.03162,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5464783,49.0694133333,2.03128,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5467651,49.4332771409,8.691227219,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5480433,51.311945,12.6804316667,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5486940,45.1585083008,9.3740758896,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5491766,49.974361304,11.6229665282,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5497478,51.4397133333,-0.3268783333,,Aglais io,European Peacock,Insecta,207977
5498053,44.7104127,20.5252568,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5500608,51.4344333333,-0.32502,,Aglais io,European Peacock,Insecta,207977
5510034,48.4811076045,2.0939576626,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5516522,49.0560933333,15.3139583333,European Peacock,Aglais io,European Peacock,Insecta,207977
5526809,55.6902238587,12.5809366722,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5526860,51.7993195261,-0.513003486,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5538830,55.2489509583,30.1783084869,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5539083,51.3013016667,12.6778566667,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5539289,50.4962816667,11.7143466667,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5539716,51.872638,1.288211,European Peacock,Aglais io,European Peacock,Insecta,207977
5540504,49.4365151428,8.6963653564,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5540510,49.4369603918,8.6904752254,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5540512,49.4388605798,8.6902713776,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5540515,49.4393589473,8.6875730753,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5551398,47.809696,9.535532,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5553663,51.622679,5.145164,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5554889,49.058732,8.571974,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5554981,49.058535,8.572489,Tagpfauenauge,Aglais io,European Peacock,Insecta,207977
5555072,49.058113,8.577338,Tagpfauenauge,Aglais io,European Peacock,Insecta,207977
5555082,49.055442,8.581245,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5555490,49.04045,8.590943,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5558271,57.4379830417,-6.5749805943,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5564814,48.5939952005,2.1213269234,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
5564832,48.5929591812,2.1201682091,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
5568155,45.107166,10.550995,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5569218,49.4323278392,8.7097495794,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5570092,50.36653,18.9894416667,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5586114,46.160329,-1.151139,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5591364,49.040787,8.5164,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5591393,49.040731,8.5164,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5598936,45.2689133333,8.9447416667,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5599094,51.3154783333,12.6729133333,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5611507,49.1946483333,1.7385616667,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5611767,50.4559056524,6.4579412341,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5612002,49.2113283333,1.778405,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
5614475,47.9326810571,13.7743838131,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5622530,54.3013004703,13.680639267,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
5622805,51.433945,-0.3251416667,,Aglais io,European Peacock,Insecta,207977
5622921,49.090461,8.563983,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
5623730,49.088402,8.572329,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5624515,49.18231,2.2266966667,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5625312,50.105287,8.713403,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5626920,48.2442,7.4542030556,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5626925,48.243427565,7.4539089185,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5628489,51.4443666667,-0.3224033333,,Aglais io,European Peacock,Insecta,207977
5629802,51.433945,-0.3251416667,,Aglais io,European Peacock,Insecta,207977
5647315,47.878218,9.577589,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5658879,49.057973,8.575624,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5658946,49.058142,8.579529,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5659162,48.4997406294,2.0109432936,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
5659165,49.050073,8.585118,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5659984,49.060785,8.587296,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5660035,49.060222,8.568371,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5660063,49.061375,8.569014,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5672026,42.91721206,23.78499477,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5672690,52.599989,12.503815,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5697625,49.6144736733,6.1632268131,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5727539,54.68,25.24,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5784834,48.991054,8.598626,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5784902,48.990716,8.598154,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5784945,48.988406,8.594163,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5786010,49.436243,8.696902,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5786066,49.436634,8.696387,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5786202,50.442694849,6.4762848616,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5786340,49.438713,8.689864,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5790836,48.990884,8.598583,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5791608,48.988942,8.592339,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5817899,51.4345333333,-0.3246416667,,Aglais io,European Peacock,Insecta,207977
5821636,49.092386,8.566471,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
5825161,42.707312,-3.135996,European peacock,Aglais io,European Peacock,Insecta,207977
5875217,49.092203,8.56793,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5875608,49.086849,8.571085,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5875927,49.090952,8.574689,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5877046,49.09018,8.577565,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5877076,49.089758,8.577415,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5906829,48.991363,8.599184,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5907378,48.990845,8.598293,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
5920216,49.058226,8.573949,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5920264,49.058029,8.577769,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5920564,49.051367,8.583723,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5920584,49.054559,8.585418,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5920801,49.062725,8.589141,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5920881,49.059829,8.595493,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5920908,49.05851,8.596834,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5920951,49.058967,8.595911,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5920976,49.059945,8.595632,European Peacock Butterfly,Aglais io,European Peacock,Insecta,207977
5927004,51.4339916667,-0.32528,,Aglais io,European Peacock,Insecta,207977
5954606,53.4637298114,10.2244953044,European peacock,Aglais io,European Peacock,Insecta,207977
5958448,45.1482687603,9.964427948,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
5967100,45.128688,1.712936,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
5972157,59.1476,5.2502,European Peacock,Aglais io,European Peacock,Insecta,207977
5981566,45.3265228131,7.8994382169,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6010389,50.986945,6.968893,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6035113,49.4000324202,9.070556045,European peacock,Aglais io,European Peacock,Insecta,207977
6036596,51.257145,12.3366283333,European peacock,Aglais io,European Peacock,Insecta,207977
6036608,51.2573066667,12.3370766667,European peacock,Aglais io,European Peacock,Insecta,207977
6038544,53.4470816463,9.8688983917,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
6067551,48.2931510171,11.6562205553,European peacock,Aglais io,European Peacock,Insecta,207977
6067797,45.5156450703,8.7042725086,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6073023,55.9098229603,13.1108792935,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
6076726,48.84606,1.918353,European Peacock,Aglais io,European Peacock,Insecta,207977
6098514,47.7440633333,16.019775,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6109484,54.7643432617,24.8056106567,European peacock,Aglais io,European Peacock,Insecta,207977
6111062,51.8382833333,4.7099783333,European Peacock,Aglais io,European Peacock,Insecta,207977
6115721,52.132633,5.291266,European Peacock,Aglais io,European Peacock,Insecta,207977
6139262,48.2165621457,11.0905161074,European Peacock,Aglais io,European Peacock,Insecta,207977
6152602,41.0600730177,-3.5294249654,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
6160599,55.4841691,37.0143851,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6161109,56.3379189372,-2.8027099371,European peacock,Aglais io,European Peacock,Insecta,207977
6195099,48.1384166667,16.39212,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6197354,50.7248883333,-1.3621783333,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6203406,49.25977,8.5116733333,European peacock,Aglais io,European Peacock,Insecta,207977
6206826,50.4445242572,6.4470648766,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
6208196,49.658147544,8.5881271912,European peacock,Aglais io,European Peacock,Insecta,207977
6208775,49.268495,8.5133833333,European peacock,Aglais io,European Peacock,Insecta,207977
6224411,45.5194419444,8.7039925,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
6245721,47.692198,9.988686,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
6249156,51.362745,11.9310783333,European Peacock,Aglais io,European Peacock,Insecta,207977
6257590,55.2633333333,-1.5721638889,European Peacock,Aglais io,European Peacock,Insecta,207977
6269156,54.39274,-3.441467,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
6270209,50.866836,5.663925,European Peacock,Aglais io,European Peacock,Insecta,207977
6270862,50.8666141844,5.8013516385,European Peacock,Aglais io,European Peacock,Insecta,207977
6299096,60.21304451,24.9904762,European Peacock,Aglais io,European Peacock,Insecta,207977
6299310,45.7746328699,9.2187872529,European Peacock,Aglais io,European Peacock,Insecta,207977
6300884,45.71710315,9.34489312,European Peacock,Aglais io,European Peacock,Insecta,207977
6304021,45.4340160932,8.8287485241,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
6304092,45.437197,8.82642,European Peacock,Aglais io,European Peacock,Insecta,207977
6310545,45.2780069,9.7618758,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
6315394,49.841085,5.8861033333,European Peacock,Aglais io,European Peacock,Insecta,207977
6321128,51.817544452,9.8950619157,European Peacock,Aglais io,European Peacock,Insecta,207977
6354895,51.8608383333,12.634775,European Peacock,Aglais io,European Peacock,Insecta,207977
6355236,45.4579556937,9.3193674088,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6358049,46.0792730848,12.2463293374,European Peacock,Aglais io,European Peacock,Insecta,207977
6365806,51.8608122483,12.6348987346,European Peacock,Aglais io,European Peacock,Insecta,207977
6401078,60.0025909236,10.7720947266,European Peacock,Aglais io,European Peacock,Insecta,207977
6428028,61.2448417,24.0208203,European Peacock,Aglais io,European Peacock,Insecta,207977
6471310,45.138092041,10.4329652786,European Peacock,Aglais io,European Peacock,Insecta,207977
6478201,53.4078956782,-6.0666452681,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
6494792,43.4670309643,11.9005531199,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6509957,49.354182812,8.6931925178,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6539913,45.1236191548,10.515502206,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6548859,44.8763073177,20.642376132,European Peacock,Aglais io,European Peacock,Insecta,207977
6559630,45.7348676395,8.5536825657,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6561074,42.30654,12.446051,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6575817,42.658665,-3.133807,European Peacock,Aglais io,European Peacock,Insecta,207977
6604266,45.3279711064,7.8994381671,European Peacock,Aglais io,European Peacock,Insecta,207977
6604949,44.83835,7.6469972222,European Peacock,Aglais io,European Peacock,Insecta,207977
6610299,51.3515233333,12.2467366667,European Peacock,Aglais io,European Peacock,Insecta,207977
6628386,45.400895,10.6330166667,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6678081,50.80822768,5.15773562,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
6689466,51.8335482837,4.4346212223,European Peacock,Aglais io,European Peacock,Insecta,207977
6699728,50.4918882,6.6279607,European Peacock,Aglais io,European Peacock,Insecta,207977
6699730,50.4918882,6.6279607,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6703244,45.6549643303,8.6541688442,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6729738,44.928065,10.3151333333,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
6736041,51.433091214,-0.3191598804,,Aglais io,European Peacock,Insecta,207977
6742045,49.0719835391,2.0272403955,European Peacock,Aglais io,European Peacock,Insecta,207977
6746512,44.9236983333,10.454035,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6752739,44.7094433333,8.680575,European Peacock,Aglais io,European Peacock,Insecta,207977
6774358,50.1716051298,8.6326552648,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6774519,49.0703816667,2.010525,European Peacock,Aglais io,European Peacock,Insecta,207977
6774526,49.0704,2.0104716667,European Peacock,Aglais io,European Peacock,Insecta,207977
6775093,49.0659533333,2.0250216667,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
6775184,49.0663483333,2.02352,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
6779923,54.0879445,17.4257666667,European Peacock,Aglais io,European Peacock,Insecta,207977
6791740,50.0883416667,8.5638666667,European Peacock,Aglais io,European Peacock,Insecta,207977
6793348,49.4404583047,8.6736373899,European Peacock,Aglais io,European Peacock,Insecta,207977
6811360,52.3553779442,12.6898017526,European Peacock,Aglais io,European Peacock,Insecta,207977
6839823,51.3671833333,12.2844116667,European Peacock,Aglais io,European Peacock,Insecta,207977
6841341,51.3673999158,12.2849571705,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
6847543,49.0802764893,19.2555561066,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6855282,51.7241378181,-2.4600309847,European Peacock,Aglais io,European Peacock,Insecta,207977
6860427,48.572819998,1.9538980722,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
6860948,48.3107795978,2.094091773,European Peacock,Aglais io,European Peacock,Insecta,207977
6870044,44.5495523681,12.1543979645,European Peacock,Aglais io,European Peacock,Insecta,207977
6872918,49.087549,8.598239,European Peacock,Aglais io,European Peacock,Insecta,207977
6876120,50.9727416667,11.6452266667,European Peacock,Aglais io,European Peacock,Insecta,207977
6887174,49.4397704371,8.6875784397,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6887188,49.4353144117,8.6861300468,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6890542,51.3143983333,12.5419866667,European Peacock,Aglais io,European Peacock,Insecta,207977
6907262,50.7827011433,4.3795840689,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6915393,47.8568413842,-2.961974144,European Peacock,Aglais io,European Peacock,Insecta,207977
6916272,48.8927716667,2.7080133333,European Peacock,Aglais io,European Peacock,Insecta,207977
6925106,49.4706283333,5.9525216667,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6928492,46.718209,12.278474,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6928625,48.988955,8.596351,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
6928753,48.988969,8.596222,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6928978,48.990606,8.596619,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6929178,47.722260242,9.4977825885,European Peacock,Aglais io,European Peacock,Insecta,207977
6934842,47.769560665,15.7849502563,Paon-du-jour,Aglais io,European Peacock,Insecta,207977
6941209,51.3592406942,12.249584198,European Peacock,Aglais io,European Peacock,Insecta,207977
6947754,51.3300728132,12.1059725072,European Peacock,Aglais io,European Peacock,Insecta,207977
6951332,51.274805,12.3158,European Peacock,Aglais io,European Peacock,Insecta,207977
6954361,50.7163983542,7.1288656931,European Peacock,Aglais io,European Peacock,Insecta,207977
6957522,50.84533,-1.7964416667,European Peacock,Aglais io,European Peacock,Insecta,207977
6965456,49.623845,6.04351,European Peacock,Aglais io,European Peacock,Insecta,207977
6966758,42.5353845556,1.2866750278,Mariposa pavorreal,Aglais io,European Peacock,Insecta,207977
6968176,48.0106,-2.65053,European Peacock,Aglais io,European Peacock,Insecta,207977
6978706,50.1552966667,8.7964233333,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6978722,50.15456,8.7847866667,Occhio di pavone,Aglais io,European Peacock,Insecta,207977
6979502,50.766975,12.927325,European Peacock,Aglais io,European Peacock,Insecta,207977
