"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Fraxinus velutina","2017-10-15 18:27:41 -0700","","89161, Las Vegas, NV, US",36.1500278333,-115.4213866667,"","velvet ash","https://www.inaturalist.org/observations/8422075","https://static.inaturalist.org/photos/11213228/medium.jpg?1508119696","dbellamy",8422075,"velvet ash","Plantae",64132,"false",1,0,"Sun Oct 15 2017 18:27:41 GMT-0700 (PDT)","2017-10-15","2017-10-16 01:27:41 UTC","Pacific Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,551754,"2017-10-16 02:07:40 UTC","2017-10-16 20:08:21 UTC","research","CC-BY-NC",NA,3,"false"
"Fraxinus velutina","2017-10-02 16:37:23 -0600","","Tonto National Forest, Miami, AZ, US",33.283775,-110.8274833333,"","velvet ash","https://www.inaturalist.org/observations/8247538","https://static.inaturalist.org/photos/10939363/medium.jpg?1507098226","ck2az",8247538,"velvet ash","Plantae",64132,"false",1,0,"Mon Oct 02 2017 16:37:23 GMT-0700 (MST)","2017-10-02","2017-10-02 22:37:23 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,264009,"2017-10-04 06:23:41 UTC","2018-01-23 22:12:59 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-09-26 09:08:00 -0700","Velvet Ash","Clark County, NV, USA",36.1018121592,-115.4635174327,"","velvet ash","https://www.inaturalist.org/observations/8209036","https://static.inaturalist.org/photos/10876687/medium.jpeg?1506891451","lonnyholmes",8209036,"velvet ash","Plantae",64132,"false",1,0,"2017/09/26 9:08 AM PDT","2017-09-26","2017-09-26 16:08:00 UTC","Pacific Time (US & Canada)",27,NA,NA,"false",NA,NA,NA,53702,"2017-10-01 20:57:47 UTC","2017-10-03 03:13:42 UTC","research","CC-BY-NC",NA,NA,"false"
"Fraxinus velutina","2017-09-28 14:12:41 -0600","","Agua Calienta Regional Park, Tucson, AZ, US",32.2812465907,-110.7304910369,"","velvet ash","https://www.inaturalist.org/observations/8185252","https://static.inaturalist.org/photos/10842529/medium.jpg?1506789625","ck2az",8185252,"velvet ash","Plantae",64132,"false",1,0,"Thu Sep 28 2017 14:12:41 GMT-0700 (MST)","2017-09-28","2017-09-28 20:12:41 UTC","Mountain Time (US & Canada)",24,NA,NA,"false",NA,NA,NA,264009,"2017-09-30 16:40:13 UTC","2018-01-23 22:36:25 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-09-18 09:35:00 -0700","","Clark County, NV, USA",36.1229354824,-115.4834854899,"","velvet ash","https://www.inaturalist.org/observations/8148190","https://static.inaturalist.org/photos/10786588/medium.jpeg?1506564372","lonnyholmes",8148190,"velvet ash","Plantae",64132,"false",1,0,"2017/09/18 9:35 AM PDT","2017-09-18","2017-09-18 16:35:00 UTC","Pacific Time (US & Canada)",22,NA,NA,"false","","",NA,53702,"2017-09-28 02:06:22 UTC","2017-09-28 14:42:03 UTC","research","CC-BY-NC",NA,NA,"false"
"Fraxinus velutina","2017-09-25 12:31:00 -0600","","Yavapai County, AZ, USA",34.1624683333,-111.82948,"Oleaceae, Tonto NF","velvet ash","https://www.inaturalist.org/observations/8123266","https://static.inaturalist.org/photos/10765974/medium.jpg?1506483318","stevejones",8123266,"velvet ash","Plantae",64132,"false",2,0,"2017/09/25 12:31 PM MST","2017-09-25","2017-09-25 18:31:00 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,168545,"2017-09-27 03:39:50 UTC","2017-09-27 17:28:15 UTC","research","CC-BY-NC",NA,NA,"false"
"Fraxinus velutina","2017-09-26 12:01:37 -0700","","89161, Las Vegas, NV, US",36.1014456209,-115.4647155293,"","velvet ash","https://www.inaturalist.org/observations/8107581","https://static.inaturalist.org/photos/10756057/medium.jpg?1506456054","lonnyholmes",8107581,"velvet ash","Plantae",64132,"false",1,0,"Tue Sep 26 2017 12:01:37 GMT-0700 (PDT)","2017-09-26","2017-09-26 19:01:37 UTC","Pacific Time (US & Canada)",5,NA,NA,"false","","",NA,53702,"2017-09-26 20:00:27 UTC","2017-11-14 22:16:02 UTC","research","CC-BY-NC",NA,3,"false"
"Fraxinus velutina","2017-09-23 15:22:23 -0600","","Sells, AZ  85634, Sells, AZ, US",31.958195,-111.5999216667,"","velvet ash","https://www.inaturalist.org/observations/8095711","https://static.inaturalist.org/photos/10737693/medium.jpg?1506382659","ck2az",8095711,"velvet ash","Plantae",64132,"false",1,0,"Sat Sep 23 2017 15:22:23 GMT-0700 (MST)","2017-09-23","2017-09-23 21:22:23 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,264009,"2017-09-25 23:33:07 UTC","2018-01-23 22:40:41 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-09-25 13:01:34 -0700","The refuge is named after this rare tree here...","Ash Meadows National Wildlife Refuge, Amargosa Valley, NV, US",36.401505,-116.2745216667,"","velvet ash","https://www.inaturalist.org/observations/8093108","https://static.inaturalist.org/photos/10733035/medium.jpg?1506372170","robberfly",8093108,"velvet ash","Plantae",64132,"false",1,0,"Mon Sep 25 2017 13:01:34 GMT-0700 (PDT)","2017-09-25","2017-09-25 20:01:34 UTC","Pacific Time (US & Canada)",NA,NA,NA,"false","","",NA,13979,"2017-09-25 20:42:18 UTC","2018-05-02 20:28:56 UTC","research","CC-BY-NC",NA,3,"false"
"Fraxinus velutina","2017-09-19 07:54:37 -0700","","29734-29898 Mulholland Hwy, Agoura Hills, CA 91301, USA",34.1121406555,-118.773475647,"","velvet ash","https://www.inaturalist.org/observations/8021662","https://static.inaturalist.org/photos/10618902/medium.jpeg?1505978725","justinyee",8021662,"velvet ash","Plantae",64132,"false",1,0,"2017-09-19 7:54:37 AM PDT","2017-09-19","2017-09-19 14:54:37 UTC","Pacific Time (US & Canada)",NA,NA,NA,"false","gps","gps",NA,218738,"2017-09-21 07:25:22 UTC","2017-10-04 01:57:35 UTC","research","",NA,2,"false"
"Fraxinus velutina","2017-09-02 17:23:03 -0600","","Tonto National Forest, Miami, AZ, US",33.2832033333,-110.8228083333,"","velvet ash","https://www.inaturalist.org/observations/8013338","https://static.inaturalist.org/photos/10605260/medium.jpg?1505934909","ck2az",8013338,"velvet ash","Plantae",64132,"false",1,0,"Sat Sep 02 2017 17:23:03 GMT-0700 (MST)","2017-09-02","2017-09-02 23:23:03 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,264009,"2017-09-20 19:14:13 UTC","2018-01-23 22:40:13 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-09-07 10:49:00 -0600","Old ash tree being undercut by Cave Creek near the well-named Ashdale ranger station.","Maricopa County, AZ, USA",33.9620783333,-111.8760566667,"Oleaceae, Tonto NF","velvet ash","https://www.inaturalist.org/observations/7853872","https://static.inaturalist.org/photos/10343505/medium.jpg?1504998045","stevejones",7853872,"velvet ash","Plantae",64132,"false",1,0,"2017/09/07 10:49 AM MST","2017-09-07","2017-09-07 16:49:00 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,168545,"2017-09-09 23:17:18 UTC","2017-09-13 16:37:18 UTC","research","CC-BY-NC",NA,NA,"false"
"Fraxinus velutina","2017-09-07 09:20:00 -0600","","Maricopa County, AZ, USA",33.966965,-111.8868883333,"Oleaceae, Tonto NF","velvet ash","https://www.inaturalist.org/observations/7853832","https://static.inaturalist.org/photos/10343347/medium.jpg?1504997855","stevejones",7853832,"velvet ash","Plantae",64132,"false",1,0,"2017/09/07 9:20 AM MST","2017-09-07","2017-09-07 15:20:00 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,168545,"2017-09-09 23:16:28 UTC","2017-09-13 16:50:48 UTC","research","CC-BY-NC",NA,NA,"false"
"Fraxinus velutina","2017-04-15 10:34:15 -0700","","Red Rock Canyon National Conservation Area, Las Vegas, Nevada",36.158217,-115.425131,"","velvet ash","https://www.inaturalist.org/observations/7612075","https://static.inaturalist.org/photos/9949718/medium.jpeg?1503455724","matthew_salkiewicz",7612075,"velvet ash","Plantae",64132,"false",1,0,"2017-04-15 10:34:15","2017-04-15","2017-04-15 17:34:15 UTC","Pacific Time (US & Canada)",107,NA,NA,"false","","",NA,16576,"2017-08-23 02:35:26 UTC","2017-08-23 04:32:22 UTC","research","CC-BY-NC",NA,NA,"false"
"Fraxinus velutina","2017-08-06 11:04:00 -0600","","Maricopa, Arizona, United States",33.96637,-111.8850416667,"Oleaceae, Tonto NF","velvet ash","https://www.inaturalist.org/observations/7388521","https://static.inaturalist.org/photos/9590022/medium.jpg?1502078864","stevejones",7388521,"velvet ash","Plantae",64132,"false",1,0,"2017/08/06 11:04 AM MST","2017-08-06","2017-08-06 17:04:00 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,168545,"2017-08-07 04:18:05 UTC","2017-08-21 02:55:03 UTC","research","CC-BY-NC",NA,NA,"false"
"Fraxinus velutina","2017-07-24 17:40:57 -0700","Fresno","Hermosillo, MX-SO, MX",29.0899416667,-110.9690383333,"","velvet ash","http://conabio.inaturalist.org/observations/7203643","https://static.inaturalist.org/photos/9292367/medium.jpg?1501000225","alannavarrophd",7203643,"Fraxinus velutina","Plantae",64132,"false",1,0,"Mon Jul 24 2017 17:40:57 GMT-0700 (GMT-7)","2017-07-24","2017-07-25 00:40:57 UTC","Arizona",NA,NA,NA,"false","","",NA,525285,"2017-07-25 16:27:01 UTC","2017-07-31 22:24:37 UTC","research","CC-BY-NC",NA,3,"false"
"Fraxinus velutina","2017-07-11 16:13:45 -0600","","Coronado National Forest, Hereford, AZ, US",31.4325,-110.2844083333,"","velvet ash","https://www.inaturalist.org/observations/7169505","https://static.inaturalist.org/photos/9238121/medium.jpg?1500790136","ck2az",7169505,"velvet ash","Plantae",64132,"false",1,0,"Tue Jul 11 2017 16:13:45 GMT-0700 (MST)","2017-07-11","2017-07-11 22:13:45 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,264009,"2017-07-23 06:08:35 UTC","2017-08-17 22:08:23 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-07-11 16:06:22 -0600","","Coronado National Forest, Hereford, AZ, US",31.4332966667,-110.28308,"","velvet ash","https://www.inaturalist.org/observations/7153363","https://static.inaturalist.org/photos/9212695/medium.jpg?1500698402","ck2az",7153363,"velvet ash","Plantae",64132,"false",1,0,"Tue Jul 11 2017 16:06:22 GMT-0700 (MST)","2017-07-11","2017-07-11 22:06:22 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,264009,"2017-07-22 04:39:14 UTC","2017-08-17 22:08:02 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-07-11 18:05:13 -0600","","Coronado National Forest, Hereford, AZ, US",31.42782,-110.2962116667,"","velvet ash","https://www.inaturalist.org/observations/7034153","https://static.inaturalist.org/photos/9024282/medium.jpg?1499928064","ck2az",7034153,"velvet ash","Plantae",64132,"false",1,0,"Tue Jul 11 2017 18:05:13 GMT-0700 (MST)","2017-07-11","2017-07-12 00:05:13 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,264009,"2017-07-13 06:39:50 UTC","2017-07-13 20:57:34 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-07-10 12:48:01 -0600","","688–892 S Arizona St, Bisbee, AZ, US",31.4066665895,-109.8803411593,"","velvet ash","https://www.inaturalist.org/observations/7016590","https://static.inaturalist.org/photos/8995091/medium.jpg?1499809375","ck2az",7016590,"velvet ash","Plantae",64132,"false",1,0,"Mon Jul 10 2017 12:48:01 GMT-0700 (MST)","2017-07-10","2017-07-10 18:48:01 UTC","Mountain Time (US & Canada)",24,NA,NA,"false","","",NA,264009,"2017-07-11 21:40:02 UTC","2017-07-13 20:57:25 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-07-10 17:19:42 -0600","","Coronado National Forest, Hereford, AZ, US",31.4033583333,-110.2528533333,"","velvet ash","https://www.inaturalist.org/observations/7013752","https://static.inaturalist.org/photos/8990875/medium.jpg?1499793474","ck2az",7013752,"velvet ash","Plantae",64132,"false",1,0,"Mon Jul 10 2017 17:19:42 GMT-0700 (MST)","2017-07-10","2017-07-10 23:19:42 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,264009,"2017-07-11 17:17:18 UTC","2017-07-13 20:57:22 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-06-03 15:09:08 -0600","","Coronado National Forest, Hereford, AZ, US",31.4272133333,-110.3032833333,"","velvet ash","https://www.inaturalist.org/observations/6967664","https://static.inaturalist.org/photos/8912995/medium.jpg?1499530070","ck2az",6967664,"velvet ash","Plantae",64132,"false",1,0,"Sat Jun 03 2017 15:09:08 GMT-0700 (MST)","2017-06-03","2017-06-03 21:09:08 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,264009,"2017-07-08 16:07:36 UTC","2017-07-13 20:58:43 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-07-05 14:30:57 -0600","","Fort Huachuca, Sierra Vista, AZ, US",31.5647083333,-110.365975,"","velvet ash","https://www.inaturalist.org/observations/6937560","https://static.inaturalist.org/photos/8864829/medium.jpg?1499304547","ck2az",6937560,"velvet ash","Plantae",64132,"false",1,0,"Wed Jul 05 2017 14:30:57 GMT-0700 (MST)","2017-07-05","2017-07-05 20:30:57 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,264009,"2017-07-06 01:28:42 UTC","2017-07-13 20:59:43 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-07-05 14:33:55 -0600","","Fort Huachuca, Sierra Vista, AZ, US",31.5645216667,-110.3666383333,"","velvet ash","https://www.inaturalist.org/observations/6937517","https://static.inaturalist.org/photos/8864768/medium.jpg?1499304309","ck2az",6937517,"velvet ash","Plantae",64132,"false",1,0,"Wed Jul 05 2017 14:33:55 GMT-0700 (MST)","2017-07-05","2017-07-05 20:33:55 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,264009,"2017-07-06 01:25:00 UTC","2017-07-13 21:01:25 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2015-09-15 00:00:00 -0700","","Yavapai County, AZ, USA",34.2782122644,-112.0523071289,"","velvet ash","https://www.inaturalist.org/observations/6912949","https://static.inaturalist.org/photos/8825906/medium.jpeg?1499145656","joshuagsmith",6912949,"velvet ash","Plantae",64132,"false",1,0,"2015/09/15","2015-09-15","","Mountain Time (US & Canada)",977,NA,NA,"false","","",NA,269952,"2017-07-04 05:21:20 UTC","2017-07-04 05:41:29 UTC","research","CC-BY-NC",NA,NA,"false"
"Fraxinus velutina","2017-06-27 15:51:23 -0600","","Coronado National Forest, Hereford, AZ, US",31.41708,-110.2742216667,"","velvet ash","https://www.inaturalist.org/observations/6839116","https://static.inaturalist.org/photos/8710859/medium.jpg?1498686281","ck2az",6839116,"","Plantae",64132,"false",1,0,"Tue Jun 27 2017 15:51:23 GMT-0700 (MST)","2017-06-27","2017-06-27 21:51:23 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,264009,"2017-06-28 21:43:28 UTC","2017-07-02 18:40:15 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-06-23 12:45:13 -0700","","Tulare County, US-CA, US",35.9622020508,-118.4765273799,"","velvet ash","https://www.inaturalist.org/observations/6810140","https://static.inaturalist.org/photos/8665801/medium.jpg?1498499720","agmuniz",6810140,"velvet ash","Plantae",64132,"false",1,0,"Fri Jun 23 2017 12:45:13 GMT-0700 (PDT)","2017-06-23","2017-06-23 19:45:13 UTC","Pacific Time (US & Canada)",30,NA,NA,"false","","",NA,513025,"2017-06-26 17:55:13 UTC","2018-05-17 19:51:32 UTC","research","",NA,3,"false"
"Fraxinus velutina","2017-06-10 11:21:12 -0700","","San Diego, California, United States",32.844886,-117.198806,"Arizona Ash (Fraxinus velutina), Marian Bear Memorial Park, San Diego, CA, 6-10-17","velvet ash","https://www.inaturalist.org/observations/6750687","https://static.inaturalist.org/photos/8575619/medium.jpg?1498103021","jaykeller",6750687,"velvet ash","Plantae",64132,"false",1,0,"2017-06-10 11:21:12","2017-06-10","2017-06-10 18:21:12 UTC","Pacific Time (US & Canada)",NA,NA,NA,"false","","",NA,27743,"2017-06-22 03:42:56 UTC","2017-06-22 15:11:48 UTC","research","",NA,NA,"false"
"Fraxinus velutina","2017-06-17 13:29:44 -0600","","Yavapai County, US-AZ, US",34.5307224,-112.4876301,"","velvet ash","https://www.inaturalist.org/observations/6695003","https://static.inaturalist.org/photos/8490503/medium.jpeg?1497733114","sonoranaturalist",6695003,"velvet ash","Plantae",64132,"false",1,0,"2017-06-17 1:29:44 PM MST","2017-06-17","2017-06-17 19:29:44 UTC","Mountain Time (US & Canada)",3220,NA,NA,"false","","",NA,306074,"2017-06-17 20:58:17 UTC","2017-06-18 01:42:44 UTC","research","CC-BY-NC",NA,2,"false"
"Fraxinus velutina","2017-06-12 08:23:00 -0600","","Maricopa, Arizona, United States",33.9634233333,-111.872395,"Oleaceae, Tonto NF","velvet ash","https://www.inaturalist.org/observations/6675992","https://static.inaturalist.org/photos/8461024/medium.jpg?1497581975","stevejones",6675992,"velvet ash","Plantae",64132,"false",1,0,"2017/06/12 8:23 AM MST","2017-06-12","2017-06-12 14:23:00 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,168545,"2017-06-16 03:09:31 UTC","2017-06-16 13:47:20 UTC","research","CC-BY-NC",NA,NA,"false"
"Fraxinus velutina","2017-06-09 07:27:29 -0600","","Maricopa County, US-AZ, US",33.9682125654,-111.8651649839,"","velvet ash","https://www.inaturalist.org/observations/6562388","https://static.inaturalist.org/photos/8322983/medium.jpeg?1497030265","sonoranaturalist",6562388,"velvet ash","Plantae",64132,"false",1,0,"2017-06-09 7:27:29 AM MST","2017-06-09","2017-06-09 13:27:29 UTC","Mountain Time (US & Canada)",8,NA,NA,"false","","",NA,306074,"2017-06-09 17:38:45 UTC","2017-06-10 14:01:17 UTC","research","CC-BY-NC",NA,2,"false"
"Fraxinus velutina","2017-06-03 17:10:56 -0600","","Coronado National Forest, Hereford, AZ, US",31.4336116667,-110.2832033333,"","velvet ash","https://www.inaturalist.org/observations/6504815","https://static.inaturalist.org/photos/8234178/medium.jpg?1496638838","ck2az",6504815,"velvet ash","Plantae",64132,"false",1,0,"Sat Jun 03 2017 17:10:56 GMT-0700 (MST)","2017-06-03","2017-06-03 23:10:56 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,264009,"2017-06-05 04:59:57 UTC","2018-01-23 22:54:43 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-05-28 06:30:00 -0600","","Arnold Canyon, Prescott NF, Yavapai County, AZ, USA",34.4540138889,-111.9295111111,"","velvet ash","https://www.inaturalist.org/observations/6480257","https://static.inaturalist.org/photos/8195924/medium.jpeg?1496505160","hemispingus",6480257,"velvet ash","Plantae",64132,"false",2,0,"2017/05/28 6:30 AM MST","2017-05-28","2017-05-28 12:30:00 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","","",NA,321597,"2017-06-03 15:59:25 UTC","2017-10-29 23:31:11 UTC","research","CC0",NA,NA,"false"
"Fraxinus velutina","2017-05-15 17:08:45 -0500","Zion National Park. Around 5000' elevation. ","Zion National Park, Hurricane, UT, US",37.2696427615,-112.9363340887,"","velvet ash","https://www.inaturalist.org/observations/6479918","https://static.inaturalist.org/photos/8195663/medium.jpg?1496503975","zac417",6479918,"velvet ash","Plantae",64132,"false",1,0,"Mon May 15 2017 17:08:45 GMT-0500 (CDT)","2017-05-15","2017-05-15 22:08:45 UTC","Central Time (US & Canada)",376,NA,NA,"false","","",NA,294371,"2017-06-03 15:32:06 UTC","2017-06-13 06:13:30 UTC","research","CC-BY-NC-ND",NA,3,"false"
"Fraxinus velutina","2017-05-27 17:11:29 -0600","","Coronado National Forest, Thatcher, AZ, US",32.6675033333,-109.7971716667,"","velvet ash","https://www.inaturalist.org/observations/6413563","https://static.inaturalist.org/photos/8093343/medium.jpg?1496038919","ck2az",6413563,"velvet ash","Plantae",64132,"false",1,0,"Sat May 27 2017 17:11:29 GMT-0700 (MST)","2017-05-27","2017-05-27 23:11:29 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,264009,"2017-05-29 06:19:48 UTC","2017-07-14 02:56:24 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-05-07 13:50:47 -0600","","Coronado National Forest, Mount Lemmon, AZ, US",32.3237416667,-110.807,"","velvet ash","https://www.inaturalist.org/observations/6411250","https://static.inaturalist.org/photos/8089810/medium.jpg?1496024093","ck2az",6411250,"velvet ash","Plantae",64132,"false",1,0,"Sun May 07 2017 13:50:47 GMT-0700 (MST)","2017-05-07","2017-05-07 19:50:47 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,264009,"2017-05-29 02:13:51 UTC","2017-07-14 02:56:21 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-05-07 13:49:42 -0600","","Coronado National Forest, Mount Lemmon, AZ, US",32.3236666667,-110.8075333333,"","velvet ash","https://www.inaturalist.org/observations/6411150","https://static.inaturalist.org/photos/8089754/medium.jpg?1496023826","ck2az",6411150,"velvet ash","Plantae",64132,"false",1,0,"Sun May 07 2017 13:49:42 GMT-0700 (MST)","2017-05-07","2017-05-07 19:49:42 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,264009,"2017-05-29 02:10:08 UTC","2017-07-14 02:56:21 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-05-26 10:48:00 -0600","","Yavapai County, AZ, USA",34.1161216667,-111.8525583333,"Oleaceae, Tonto NF","velvet ash","https://www.inaturalist.org/observations/6404462","https://static.inaturalist.org/photos/8079460/medium.jpg?1495999259","stevejones",6404462,"velvet ash","Plantae",64132,"false",1,0,"2017/05/26 10:48 AM MST","2017-05-26","2017-05-26 16:48:00 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,168545,"2017-05-28 19:23:30 UTC","2017-06-13 06:18:47 UTC","research","CC-BY-NC",NA,NA,"false"
"Fraxinus velutina","2017-05-27 11:29:46 -0600","","I-10 E, Dragoon, AZ, US",32.041875,-110.0930778333,"","velvet ash","https://www.inaturalist.org/observations/6403826","https://static.inaturalist.org/photos/8078864/medium.jpg?1495997694","ck2az",6403826,"velvet ash","Plantae",64132,"false",1,0,"Sat May 27 2017 11:29:46 GMT-0700 (MST)","2017-05-27","2017-05-27 17:29:46 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,264009,"2017-05-28 18:53:33 UTC","2017-07-14 02:56:16 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-05-23 10:32:00 -0600","","Yavapai County, AZ, USA",34.4553483333,-112.53723,"Oleaceae, Prescott NF","velvet ash","https://www.inaturalist.org/observations/6360672","https://static.inaturalist.org/photos/8022097/medium.jpg?1495746511","stevejones",6360672,"velvet ash","Plantae",64132,"false",1,0,"2017/05/23 10:32 AM MST","2017-05-23","2017-05-23 16:32:00 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,168545,"2017-05-25 21:15:30 UTC","2017-06-13 06:20:44 UTC","research","CC-BY-NC",NA,NA,"false"
"Fraxinus velutina","2017-05-07 12:56:12 -0600","","Coronado National Forest, Mount Lemmon, AZ, US",32.3227216667,-110.8097616667,"","velvet ash","https://www.inaturalist.org/observations/6161390","https://static.inaturalist.org/photos/7725725/medium.jpg?1494436746","ck2az",6161390,"velvet ash","Plantae",64132,"false",2,0,"Sun May 07 2017 12:56:12 GMT-0700 (MST)","2017-05-07","2017-05-07 18:56:12 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,264009,"2017-05-10 17:18:51 UTC","2017-07-14 03:11:18 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-05-07 13:54:55 -0600","","Coronado National Forest, Mount Lemmon, AZ, US",32.3247966667,-110.80593,"","velvet ash","https://www.inaturalist.org/observations/6161195","https://static.inaturalist.org/photos/7725425/medium.jpg?1494435334","ck2az",6161195,"velvet ash","Plantae",64132,"false",1,0,"Sun May 07 2017 13:54:55 GMT-0700 (MST)","2017-05-07","2017-05-07 19:54:55 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,264009,"2017-05-10 16:55:18 UTC","2017-07-14 03:11:16 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-05-07 14:19:29 -0600","","Coronado National Forest, Mount Lemmon, AZ, US",32.3235083333,-110.8077916667,"","velvet ash","https://www.inaturalist.org/observations/6158499","https://static.inaturalist.org/photos/7721861/medium.jpg?1494397120","ck2az",6158499,"velvet ash","Plantae",64132,"false",1,0,"Sun May 07 2017 14:19:29 GMT-0700 (MST)","2017-05-07","2017-05-07 20:19:29 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,264009,"2017-05-10 06:18:13 UTC","2017-07-14 03:11:12 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-05-07 14:29:16 -0600","","Coronado National Forest, Mount Lemmon, AZ, US",32.3234583333,-110.8080366667,"","velvet ash","https://www.inaturalist.org/observations/6152365","https://static.inaturalist.org/photos/7712285/medium.jpg?1494356478","ck2az",6152365,"velvet ash","Plantae",64132,"false",1,0,"Sun May 07 2017 14:29:16 GMT-0700 (MST)","2017-05-07","2017-05-07 20:29:16 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,264009,"2017-05-09 19:00:21 UTC","2017-07-14 03:12:28 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2017-05-07 14:30:11 -0600","","Coronado National Forest, Mount Lemmon, AZ, US",32.3234283333,-110.8081583333,"","velvet ash","https://www.inaturalist.org/observations/6152352","https://static.inaturalist.org/photos/7712187/medium.jpg?1494356281","ck2az",6152352,"velvet ash","Plantae",64132,"false",1,0,"Sun May 07 2017 14:30:11 GMT-0700 (MST)","2017-05-07","2017-05-07 20:30:11 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,264009,"2017-05-09 18:57:57 UTC","2017-07-14 03:12:28 UTC","research","CC-BY",NA,3,"false"
"Fraxinus velutina","2015-09-06 13:26:00 -0700","Gila County, Arizona, US","Carrizo Creek at Hwy 60",33.9864183333,-110.2818266667,"Plants (Kingdom Plantae)","velvet ash","https://www.inaturalist.org/observations/6122588","https://static.inaturalist.org/photos/7665212/medium.jpg?1494136456","finatic",6122588,"velvet ash","Plantae",64132,"false",1,0,"2015/09/06 1:26 PM PDT","2015-09-06","2015-09-06 20:26:00 UTC","Pacific Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,10285,"2017-05-07 05:59:47 UTC","2017-05-08 14:28:33 UTC","research","CC-BY-NC",NA,NA,"false"
