"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Platanus wrightii","2018-03-22 12:13:00 -0600","","Yavapai County, AZ, USA",34.6478886526,-111.7514652014,"","Arizona sycamore","https://www.inaturalist.org/observations/10406543","https://static.inaturalist.org/photos/14451320/medium.jpeg?1521948286","archy007",10406543,"Arizona sycamore","Plantae",167031,"false",1,0,"2018/03/22 12:13  MST","2018-03-22","2018-03-22 18:13:00 UTC","Mountain Time (US & Canada)",8,NA,NA,"false","","",NA,211310,"2018-03-25 03:43:36 UTC","2018-03-26 17:41:34 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2018-03-22 10:33:22 -0600","","Hidalgo County, US-NM, US",31.3604930369,-109.0370644816,"","Arizona sycamore","https://www.inaturalist.org/observations/10366568","https://static.inaturalist.org/photos/14382601/medium.jpg?1521763219","aspidoscelis",10366568,"","Plantae",167031,"false",1,0,"Thu Mar 22 2018 10:33:22 GMT-0600 (MDT)","2018-03-22","2018-03-22 16:33:22 UTC","Mountain Time (US & Canada)",5,NA,NA,"false","","",NA,620642,"2018-03-22 23:58:33 UTC","2018-03-23 16:54:01 UTC","research","CC0",NA,3,"false"
"Platanus wrightii","2017-08-20 15:44:17 -0700","","Pinery Canyon Road, Cochise County, AZ",31.940072,-109.29314,"Arizona Sycamore (Platanus wrightii), Pinery Canyon Road, Cochise County, AZ, 8-20-17","Arizona sycamore","https://www.inaturalist.org/observations/10352542","https://static.inaturalist.org/photos/14358971/medium.jpg?1521688382","jaykeller",10352542,"Arizona sycamore","Plantae",167031,"false",1,0,"2017-08-20 15:44:17","2017-08-20","2017-08-20 22:44:17 UTC","Pacific Time (US & Canada)",34,NA,NA,"false","","manual",NA,27743,"2018-03-22 03:15:44 UTC","2018-03-22 03:35:26 UTC","research","",NA,NA,"false"
"Platanus wrightii","2018-03-07 10:18:10 -0700","","Coronado National Forest, Green Valley, AZ, US",31.73728,-110.8840116667,"","Arizona sycamore","https://www.inaturalist.org/observations/10128947","https://static.inaturalist.org/photos/13969072/medium.jpg?1520452656","nicetim",10128947,"Arizona sycamore","Plantae",167031,"false",1,0,"Wed Mar 07 2018 10:18:10 GMT-0700 (MST)","2018-03-07","2018-03-07 17:18:10 UTC","Mountain Time (US & Canada)",5,NA,NA,"false","","",NA,20292,"2018-03-07 19:57:01 UTC","2018-03-08 01:15:40 UTC","research","CC-BY-NC",NA,3,"false"
"Platanus wrightii","2018-03-03 15:05:06 +0700","Arizona sycamore ","Coronado National Memorial, Cochise",31.345865,-110.253776,"","Arizona sycamore","https://www.inaturalist.org/observations/10088762","https://static.inaturalist.org/photos/13898390/medium.jpeg?1520195621","robertweissler",10088762,"Arizona sycamore","Plantae",167031,"false",1,0,"2018-03-03 3:05:06 PM GMT-07:00","2018-03-03","2018-03-03 08:05:06 UTC","Bangkok",3920,NA,NA,"false","","",NA,766961,"2018-03-04 20:33:07 UTC","2018-04-03 22:28:03 UTC","research","",NA,2,"false"
"Platanus wrightii","2018-03-03 14:32:40 -0700","","Coronado National Memorial, Cochise County, US-AZ, US",31.34562755,-110.25409607,"","Arizona sycamore","https://www.inaturalist.org/observations/10077741","https://static.inaturalist.org/photos/13879249/medium.jpeg?1520128371","kweitemier",10077741,"Arizona sycamore","Plantae",167031,"false",1,0,"2018-03-03 2:32:40 PM MST","2018-03-03","2018-03-03 21:32:40 UTC","Mountain Time (US & Canada)",7,NA,NA,"false","gps","gps",NA,515581,"2018-03-04 01:52:47 UTC","2018-03-04 20:48:27 UTC","research","CC-BY-SA",NA,2,"false"
"Platanus wrightii","2018-03-03 14:36:59 -0700","","Coronado National Memorial, Hereford, AZ, US",31.3455672562,-110.2542928421,"","Arizona sycamore","https://www.inaturalist.org/observations/10077399","https://static.inaturalist.org/photos/13878557/medium.jpg?1520126861","flavomarginatus",10077399,"Arizona sycamore","Plantae",167031,"false",1,0,"Sat Mar 03 2018 14:36:59 GMT-0700 (MST)","2018-03-03","2018-03-03 21:36:59 UTC","Mountain Time (US & Canada)",5,NA,NA,"false","","",NA,293913,"2018-03-04 01:27:36 UTC","2018-03-05 03:00:21 UTC","research","",NA,3,"false"
"Platanus wrightii","2016-03-19 00:00:00 -0700","","Pima County, AZ, USA",31.7617400345,-110.8453559875,"","Arizona sycamore","https://www.inaturalist.org/observations/9943252","https://static.inaturalist.org/photos/13648000/medium.jpeg?1519193107","shabrobtilus",9943252,"Arizona sycamore","Plantae",167031,"false",1,0,"2016/03/19","2016-03-19","","Mountain Time (US & Canada)",149,NA,NA,"false","","",NA,769885,"2018-02-21 06:06:54 UTC","2018-02-22 17:00:40 UTC","research","CC-BY",NA,NA,"false"
"Platanus wrightii","2018-02-15 16:10:00 -1000","","Maricopa County, AZ, USA",33.96265,-111.87731,"","Arizona sycamore","https://www.inaturalist.org/observations/9893300","https://static.inaturalist.org/photos/13563697/medium.jpeg?1518890822","swells",9893300,"Arizona sycamore","Plantae",167031,"false",2,0,"2018/02/15 4:10 PM HST","2018-02-15","2018-02-16 02:10:00 UTC","Hawaii",20,NA,NA,"false","","",NA,266296,"2018-02-17 18:07:26 UTC","2018-02-17 20:53:11 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2018-02-03 14:34:18 -0700","","Saguaro National Park, Mount Lemmon, AZ, US",32.3381783333,-110.7857583333,"","Arizona sycamore","https://www.inaturalist.org/observations/9753564","https://static.inaturalist.org/photos/13354121/medium.jpg?1517942811","ck2az",9753564,"Arizona sycamore","Plantae",167031,"false",1,0,"Sat Feb 03 2018 14:34:18 GMT-0700 (MST)","2018-02-03","2018-02-03 21:34:18 UTC","Mountain Time (US & Canada)",5,NA,NA,"false","","",NA,264009,"2018-02-06 18:46:43 UTC","2018-02-20 05:38:00 UTC","research","CC-BY",NA,3,"false"
"Platanus wrightii","2018-02-04 18:03:31 -0700","","Saguaro National Park, Benson, AZ, US",32.0733638333,-110.4490133333,"","Arizona sycamore","https://www.inaturalist.org/observations/9738042","https://static.inaturalist.org/photos/13327469/medium.jpg?1517810266","ck2az",9738042,"Arizona sycamore","Plantae",167031,"false",1,0,"Sun Feb 04 2018 18:03:31 GMT-0700 (MST)","2018-02-04","2018-02-05 01:03:31 UTC","Mountain Time (US & Canada)",2742,NA,NA,"false","","",NA,264009,"2018-02-05 05:57:30 UTC","2018-02-05 16:48:51 UTC","research","CC-BY",NA,3,"false"
"Platanus wrightii","2018-02-03 14:41:36 -0700","","Saguaro National Park, Mount Lemmon, AZ, US",32.3364028137,-110.7875297359,"","Arizona sycamore","https://www.inaturalist.org/observations/9730766","https://static.inaturalist.org/photos/13314359/medium.jpg?1517772459","ck2az",9730766,"Arizona sycamore","Plantae",167031,"false",1,0,"Sat Feb 03 2018 14:41:36 GMT-0700 (MST)","2018-02-03","2018-02-03 21:41:36 UTC","Mountain Time (US & Canada)",24,NA,NA,"false","","",NA,264009,"2018-02-04 19:13:22 UTC","2018-02-05 17:00:49 UTC","research","CC-BY",NA,3,"false"
"Platanus wrightii","2018-02-03 14:42:13 -0700","","Saguaro National Park, Mount Lemmon, AZ, US",32.3362666667,-110.78778,"","Arizona sycamore","https://www.inaturalist.org/observations/9729608","https://static.inaturalist.org/photos/13311897/medium.jpg?1517765732","ck2az",9729608,"Arizona sycamore","Plantae",167031,"false",1,0,"Sat Feb 03 2018 14:42:13 GMT-0700 (MST)","2018-02-03","2018-02-03 21:42:13 UTC","Mountain Time (US & Canada)",5,NA,NA,"false","","",NA,264009,"2018-02-04 17:34:52 UTC","2018-02-20 05:38:24 UTC","research","CC-BY",NA,3,"false"
"Platanus wrightii","2018-02-03 14:51:50 -0700","","Saguaro National Park, Mount Lemmon, AZ, US",32.3342783333,-110.7897416667,"","Arizona sycamore","https://www.inaturalist.org/observations/9729498","https://static.inaturalist.org/photos/13311665/medium.jpg?1517765021","ck2az",9729498,"Arizona sycamore","Plantae",167031,"false",1,0,"Sat Feb 03 2018 14:51:50 GMT-0700 (MST)","2018-02-03","2018-02-03 21:51:50 UTC","Mountain Time (US & Canada)",5,NA,NA,"false","","",NA,264009,"2018-02-04 17:23:18 UTC","2018-02-05 17:01:56 UTC","research","CC-BY",NA,3,"false"
"Platanus wrightii","2018-02-03 14:56:55 -0700","","Saguaro National Park, Mount Lemmon, AZ, US",32.3334916667,-110.79045,"","Arizona sycamore","https://www.inaturalist.org/observations/9729148","https://static.inaturalist.org/photos/13310985/medium.jpg?1517762555","ck2az",9729148,"Arizona sycamore","Plantae",167031,"false",1,0,"Sat Feb 03 2018 14:56:55 GMT-0700 (MST)","2018-02-03","2018-02-03 21:56:55 UTC","Mountain Time (US & Canada)",10,NA,NA,"false",NA,NA,NA,264009,"2018-02-04 16:42:12 UTC","2018-02-05 17:02:43 UTC","research","CC-BY",NA,3,"false"
"Platanus wrightii","2018-01-29 14:33:07 -0700","","Saguaro National Park, Mount Lemmon, AZ, US",32.3212283333,-110.8100583333,"","Arizona sycamore","https://www.inaturalist.org/observations/9663137","https://static.inaturalist.org/photos/13203664/medium.jpg?1517277196","ck2az",9663137,"Arizona sycamore","Plantae",167031,"false",1,0,"Mon Jan 29 2018 14:33:07 GMT-0700 (MST)","2018-01-29","2018-01-29 21:33:07 UTC","Mountain Time (US & Canada)",5,NA,NA,"false",NA,NA,NA,264009,"2018-01-30 01:51:07 UTC","2018-01-30 21:52:30 UTC","research","CC-BY",NA,3,"false"
"Platanus wrightii","2018-01-29 14:43:00 -0700","","Saguaro National Park, Mount Lemmon, AZ, US",32.319595,-110.8090883333,"","Arizona sycamore","https://www.inaturalist.org/observations/9662968","https://static.inaturalist.org/photos/13203378/medium.jpg?1517276235","ck2az",9662968,"Arizona sycamore","Plantae",167031,"false",1,0,"Mon Jan 29 2018 14:43:00 GMT-0700 (MST)","2018-01-29","2018-01-29 21:43:00 UTC","Mountain Time (US & Canada)",5,NA,NA,"false",NA,NA,NA,264009,"2018-01-30 01:36:30 UTC","2018-03-11 04:05:01 UTC","research","CC-BY",NA,3,"false"
"Platanus wrightii","2018-01-11 16:54:00 -1000","","Cananea, Son., México",30.9022283333,-110.268805,"","Arizona sycamore","https://www.inaturalist.org/observations/9614438","https://static.inaturalist.org/photos/13120597/medium.jpeg?1516920659","brendaed",9614438,"Sicómoro de Arizona","Plantae",167031,"false",5,0,"2018/01/11 4:54 PM HST","2018-01-11","2018-01-12 02:54:00 UTC","Hawaii",NA,NA,NA,"false",NA,NA,NA,753533,"2018-01-25 22:51:05 UTC","2018-04-03 15:37:35 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2006-08-20 09:26:00 -0500","","Madera Canyon, AZ 85614, USA",31.7250875,-110.8800869,"","Arizona sycamore","https://www.inaturalist.org/observations/9440011","https://static.inaturalist.org/photos/12834725/medium.jpeg?1515692998","plantcollector",9440011,"Arizona sycamore","Plantae",167031,"false",1,0,"2006/08/20 9:26 AM CDT","2006-08-20","2006-08-20 14:26:00 UTC","Central Time (US & Canada)",1845,NA,NA,"false",NA,NA,NA,172938,"2018-01-11 17:50:17 UTC","2018-01-12 01:14:54 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2017-12-30 09:58:00 -0600","Arizona Sycamore (Platanus wrightii)","Florida Canyon, Pima County, AZ, USA",31.7608669514,-110.8458709717,"Florida Canyon","Arizona sycamore","https://www.inaturalist.org/observations/9433528","https://static.inaturalist.org/photos/12823109/medium.jpeg?1515622669","ehjalmarson",9433528,"Arizona sycamore","Plantae",167031,"false",1,0,"2017/12/30 9:58 AM CST","2017-12-30","2017-12-30 15:58:00 UTC","Central Time (US & Canada)",244,NA,NA,"false",NA,NA,NA,375183,"2018-01-10 22:21:57 UTC","2018-01-10 23:06:32 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2017-05-22 11:06:00 -0500","","Crescent Moon Ranch, Sedona, AZ",34.823736,-111.803376,"","Arizona sycamore","https://www.inaturalist.org/observations/9384715","https://static.inaturalist.org/photos/12748739/medium.jpeg?1515270290","annikaml",9384715,"Arizona sycamore","Plantae",167031,"false",1,0,"2017-05-22 11:06am","2017-05-22","2017-05-22 16:06:00 UTC","Central Time (US & Canada)",54,NA,NA,"false",NA,NA,NA,24973,"2018-01-06 20:24:54 UTC","2018-01-06 20:38:28 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2017-05-22 09:44:00 -0500","","Crescent Moon Ranch, Sedona, AZ",34.824927,-111.80328,"","Arizona sycamore","https://www.inaturalist.org/observations/9379767","https://static.inaturalist.org/photos/12739811/medium.jpeg?1515219648","annikaml",9379767,"Arizona sycamore","Plantae",167031,"false",1,0,"2017-05-22 9:44am","2017-05-22","2017-05-22 14:44:00 UTC","Central Time (US & Canada)",34,NA,NA,"false",NA,NA,NA,24973,"2018-01-06 06:20:56 UTC","2018-03-16 02:24:17 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2017-11-10 11:25:00 -0500","","Pima County, AZ, USA",31.760090343,-110.8440256119,"","Arizona sycamore","https://www.inaturalist.org/observations/9356640","https://static.inaturalist.org/photos/12700597/medium.jpeg?1515008998","brianw",9356640,"Arizona sycamore","Plantae",167031,"false",1,0,"2017/11/10 11:25 AM EST","2017-11-10","2017-11-10 16:25:00 UTC","Eastern Time (US & Canada)",308,NA,NA,"false",NA,NA,NA,33892,"2018-01-03 19:54:53 UTC","2018-01-03 20:43:38 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2018-01-01 17:14:55 -0700","","Saguaro National Park, Mount Lemmon, AZ, US",32.3260883333,-110.804055,"","Arizona sycamore","https://www.inaturalist.org/observations/9342270","https://static.inaturalist.org/photos/12676161/medium.jpg?1514871537","mjandersen",9342270,"Arizona sycamore","Plantae",167031,"false",1,0,"Mon Jan 01 2018 17:14:55 GMT-0700 (MST)","2018-01-01","2018-01-02 00:14:55 UTC","Mountain Time (US & Canada)",5,NA,NA,"false",NA,NA,NA,614085,"2018-01-02 05:38:53 UTC","2018-01-02 21:46:50 UTC","research","",NA,3,"false"
"Platanus wrightii","2017-12-29 09:12:31 -0800","","Montezuma Castle National Monument, Camp Verde, AZ, US",34.6116616667,-111.842605,"","Arizona sycamore","https://www.inaturalist.org/observations/9302082","https://static.inaturalist.org/photos/12613907/medium.jpg?1514613864","artiebsal",9302082,"Arizona sycamore","Plantae",167031,"false",1,0,"Fri Dec 29 2017 09:12:31 GMT-0800 (PST)","2017-12-29","2017-12-29 17:12:31 UTC","Pacific Time (US & Canada)",5,NA,NA,"false",NA,NA,NA,695473,"2017-12-30 06:03:16 UTC","2017-12-30 16:59:06 UTC","research","",NA,3,"false"
"Platanus wrightii","2016-03-17 13:41:00 -0500","","Pinal County, AZ, USA",31.4646,-110.7053,"","Arizona sycamore","https://www.inaturalist.org/observations/9220980","https://static.inaturalist.org/photos/12475988/medium.jpg?1513815137","milkweedguy",9220980,"Arizona sycamore","Plantae",167031,"false",1,0,"2016/03/17 1:41 PM CDT","2016-03-17","2016-03-17 18:41:00 UTC","Central Time (US & Canada)",100,NA,NA,"false",NA,NA,NA,442526,"2017-12-21 00:12:50 UTC","2017-12-23 03:29:40 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2017-12-18 15:35:49 -0700","","Cochise County, US-AZ, US",31.8508666667,-109.1969166667,"","Arizona sycamore","https://www.inaturalist.org/observations/9196331","https://static.inaturalist.org/photos/12449133/medium.jpg?1513641799","ramblinghemlock",9196331,"Arizona sycamore","Plantae",167031,"false",2,0,"Mon Dec 18 2017 15:35:49 GMT-0700 (MST)","2017-12-18","2017-12-18 22:35:49 UTC","Mountain Time (US & Canada)",5,NA,NA,"false",NA,NA,NA,158706,"2017-12-19 00:02:05 UTC","2017-12-19 15:52:17 UTC","research","CC-BY-NC",NA,3,"false"
"Platanus wrightii","2017-12-14 13:30:46 -0700","","Fort Huachuca, Sierra Vista, AZ, US",31.5552416667,-110.3684166667,"","Arizona sycamore","https://www.inaturalist.org/observations/9165044","https://static.inaturalist.org/photos/12396148/medium.jpg?1513368353","ck2az",9165044,"Arizona sycamore","Plantae",167031,"false",1,0,"Thu Dec 14 2017 13:30:46 GMT-0700 (MST)","2017-12-14","2017-12-14 20:30:46 UTC","Mountain Time (US & Canada)",5,NA,NA,"false",NA,NA,NA,264009,"2017-12-15 20:05:31 UTC","2018-01-23 22:29:53 UTC","research","CC-BY",NA,3,"false"
"Platanus wrightii","2017-11-26 15:40:31 -0700","","Saguaro National Park, Amado, AZ, US",31.7398616667,-110.8861833333,"","Arizona sycamore","https://www.inaturalist.org/observations/9125412","https://static.inaturalist.org/photos/12331643/medium.jpg?1513019719","andrewcore",9125412,"Arizona sycamore","Plantae",167031,"false",1,0,"Sun Nov 26 2017 15:40:31 GMT-0700 (MST)","2017-11-26","2017-11-26 22:40:31 UTC","Mountain Time (US & Canada)",5,NA,NA,"false",NA,NA,NA,523371,"2017-12-11 19:14:40 UTC","2017-12-11 20:20:04 UTC","research","CC-BY-NC",NA,3,"false"
"Platanus wrightii","2000-05-25 00:00:00 -0500","","Garden Canyon, AZ",31.507719,-110.334792,"","Arizona sycamore","https://www.inaturalist.org/observations/8935467","https://static.inaturalist.org/photos/12036828/medium.jpg?1511660624","lakekoshare",8935467,"Arizona sycamore","Plantae",167031,"false",1,0,"2000-05-25","2000-05-25","","Eastern Time (US & Canada)",226,NA,NA,"false",NA,NA,NA,100698,"2017-11-26 01:43:46 UTC","2017-11-27 15:18:50 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2017-08-25 18:27:00 -0400","","Santa Cruz County, AZ, USA",31.7111554196,-110.8706215397,"","Arizona sycamore","https://www.inaturalist.org/observations/8925850","https://static.inaturalist.org/photos/12020785/medium.jpg?1511583546","treegrow",8925850,"Arizona sycamore","Plantae",167031,"false",1,0,"2017/08/25 6:27 PM EDT","2017-08-25","2017-08-25 22:27:00 UTC","Eastern Time (US & Canada)",500,NA,NA,"false",NA,NA,NA,3785,"2017-11-25 04:28:13 UTC","2017-12-04 22:22:00 UTC","research","CC0",NA,NA,"false"
"Platanus wrightii","2017-11-22 15:16:49 -0700","","Saguaro National Park, Coronado Ntl Forest, AZ, US",32.3628842324,-110.713029005,"","Arizona sycamore","https://www.inaturalist.org/observations/8917646","https://static.inaturalist.org/photos/12006358/medium.jpg?1511532885","alorenz",8917646,"Arizona sycamore","Plantae",167031,"false",1,0,"Wed Nov 22 2017 15:16:49 GMT-0700 (MST)","2017-11-22","2017-11-22 22:16:49 UTC","Mountain Time (US & Canada)",73,NA,NA,"false",NA,NA,NA,95772,"2017-11-24 14:14:39 UTC","2018-04-09 01:24:17 UTC","research","CC-BY-NC",NA,3,"false"
"Platanus wrightii","2017-11-18 12:37:40 -0700","","Superior, AZ  85173, Superior, AZ, US",33.3764633333,-111.14125,"","Arizona sycamore","https://www.inaturalist.org/observations/8875303","https://static.inaturalist.org/photos/11934589/medium.jpg?1511203069","jamie77",8875303,"Sicómoro de Arizona","Plantae",167031,"false",2,0,"Sat Nov 18 2017 12:37:40 GMT-0700 (MST)","2017-11-18","2017-11-18 19:37:40 UTC","Mountain Time (US & Canada)",5,NA,NA,"false",NA,NA,NA,567032,"2017-11-20 18:36:42 UTC","2017-11-23 03:22:40 UTC","research","",NA,3,"false"
"Platanus wrightii","2017-11-13 15:00:53 -0700","","Fort Huachuca, Sierra Vista, AZ, US",31.5552234043,-110.3681746827,"","Arizona sycamore","https://www.inaturalist.org/observations/8804336","https://static.inaturalist.org/photos/11823596/medium.jpg?1510672772","ck2az",8804336,"Sicómoro de Arizona","Plantae",167031,"false",1,0,"Mon Nov 13 2017 15:00:53 GMT-0700 (MST)","2017-11-13","2017-11-13 22:00:53 UTC","Mountain Time (US & Canada)",24,NA,NA,"false",NA,NA,NA,264009,"2017-11-14 15:19:28 UTC","2018-01-23 22:01:16 UTC","research","CC-BY",NA,3,"false"
"Platanus wrightii","2017-11-13 15:07:52 -0700","","Fort Huachuca, Sierra Vista, AZ, US",31.5550666712,-110.3681417625,"","Arizona sycamore","https://www.inaturalist.org/observations/8804268","https://static.inaturalist.org/photos/11823469/medium.jpg?1510672165","ck2az",8804268,"Sicómoro de Arizona","Plantae",167031,"false",1,0,"Mon Nov 13 2017 15:07:52 GMT-0700 (MST)","2017-11-13","2017-11-13 22:07:52 UTC","Mountain Time (US & Canada)",24,NA,NA,"false",NA,NA,NA,264009,"2017-11-14 15:09:21 UTC","2018-01-23 22:01:13 UTC","research","CC-BY",NA,3,"false"
"Platanus wrightii","2017-11-13 15:10:04 -0700","","Fort Huachuca, Sierra Vista, AZ, US",31.5496206822,-110.3692389791,"","Arizona sycamore","https://www.inaturalist.org/observations/8804055","https://static.inaturalist.org/photos/11823151/medium.jpg?1510670178","ck2az",8804055,"Sicómoro de Arizona","Plantae",167031,"false",1,0,"Mon Nov 13 2017 15:10:04 GMT-0700 (MST)","2017-11-13","2017-11-13 22:10:04 UTC","Mountain Time (US & Canada)",24,NA,NA,"false",NA,NA,NA,264009,"2017-11-14 14:35:57 UTC","2018-01-23 22:01:10 UTC","research","CC-BY",NA,3,"false"
"Platanus wrightii","2017-11-13 15:40:48 -0700","","Fort Huachuca, Sierra Vista, AZ, US",31.5452664753,-110.371704124,"","Arizona sycamore","https://www.inaturalist.org/observations/8804008","https://static.inaturalist.org/photos/11823080/medium.jpg?1510669806","ck2az",8804008,"Sicómoro de Arizona","Plantae",167031,"false",1,0,"Mon Nov 13 2017 15:40:48 GMT-0700 (MST)","2017-11-13","2017-11-13 22:40:48 UTC","Mountain Time (US & Canada)",24,NA,NA,"false",NA,NA,NA,264009,"2017-11-14 14:27:01 UTC","2018-01-23 22:01:10 UTC","research","CC-BY",NA,3,"false"
"Platanus wrightii","2017-08-26 12:43:00 -0700","","Pima County, AZ, USA",32.446485,-110.75308,"","Arizona sycamore","https://www.inaturalist.org/observations/8791518","https://static.inaturalist.org/photos/11802074/medium.jpeg?1510556597","silversea_starsong",8791518,"Arizona sycamore","Plantae",167031,"false",1,0,"2017/08/26 12:43 PM PDT","2017-08-26","2017-08-26 19:43:00 UTC","Pacific Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,6971,"2017-11-13 07:04:07 UTC","2017-11-14 19:02:25 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2017-08-20 14:26:00 -0700","Cochise County, Arizona, US","Chiricahua Mtns",31.97059,-109.3313183333,"Arizona Sycamore (Platanus wrightii)","Arizona sycamore","https://www.inaturalist.org/observations/8790943","https://static.inaturalist.org/photos/11800654/medium.jpg?1510551002","finatic",8790943,"Arizona sycamore","Plantae",167031,"false",1,0,"2017/08/20 2:26 PM PDT","2017-08-20","2017-08-20 21:26:00 UTC","Pacific Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,10285,"2017-11-13 05:50:03 UTC","2017-11-14 01:02:48 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2017-08-22 13:12:00 -0700","Cochise County, Arizona, US","Huachuca Mountains",31.362675,-110.3004633333,"Arizona Sycamore (Platanus wrightii)","Arizona sycamore","https://www.inaturalist.org/observations/8790570","https://static.inaturalist.org/photos/11800317/medium.jpg?1510549839","finatic",8790570,"Arizona sycamore","Plantae",167031,"false",1,0,"2017/08/22 1:12 PM PDT","2017-08-22","2017-08-22 20:12:00 UTC","Pacific Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,10285,"2017-11-13 05:15:06 UTC","2017-11-14 01:09:13 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2017-09-25 08:49:00 -0600","The sycamore is at center and an <a href=""https://www.inaturalist.org/observations/8760310"">Arizona Walnut</a> is at left. Pepersauce Campground is popular and beautiful because of these massive deciduous trees. Neither the walnut or sycamores are regenerating in the area because of heavy, negative impacts from human users. Compacted soil and repeated physical injuries are factors. ","Pinal County, AZ, USA",32.53791,-110.7161266667,"Arizona, Pinal Co., Peppersauce, Sta. Catalina Mts","Arizona sycamore","https://www.inaturalist.org/observations/8760265","https://static.inaturalist.org/photos/11764346/medium.jpg?1510411137","mjplagens",8760265,"Arizona sycamore","Plantae",167031,"false",1,0,"2017/09/25 8:49 AM MST","2017-09-25","2017-09-25 14:49:00 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false",NA,NA,NA,375489,"2017-11-11 14:43:55 UTC","2017-11-11 15:59:46 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2017-08-21 17:22:00 -0400","","Cochise County, AZ, USA",31.9090188758,-109.25234429,"","Arizona sycamore","https://www.inaturalist.org/observations/8757197","https://static.inaturalist.org/photos/11758905/medium.jpg?1510370045","treegrow",8757197,"Arizona sycamore","Plantae",167031,"false",1,0,"2017/08/21 5:22 PM EDT","2017-08-21","2017-08-21 21:22:00 UTC","Eastern Time (US & Canada)",200,NA,NA,"false",NA,NA,NA,3785,"2017-11-11 03:32:25 UTC","2017-11-11 04:04:00 UTC","research","CC0",NA,NA,"false"
"Platanus wrightii","2017-11-06 09:23:00 -1000","","Imuris, Son., México",30.9561533265,-110.856961905,"","Arizona sycamore","https://www.inaturalist.org/observations/8719179","https://static.inaturalist.org/photos/11694599/medium.jpg?1510042948","picazzo",8719179,"Sicómoro de Arizona","Plantae",167031,"false",2,0,"2017/11/06 9:23 AM HST","2017-11-06","2017-11-06 19:23:00 UTC","Hawaii",4,NA,NA,"false",NA,NA,NA,654523,"2017-11-07 08:24:00 UTC","2017-11-14 16:44:40 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2017-11-06 09:23:00 -1000","","Imuris, Son., México",30.9570043813,-110.857924819,"","Arizona sycamore","https://www.inaturalist.org/observations/8719171","https://static.inaturalist.org/photos/11694590/medium.jpg?1510042850","picazzo",8719171,"Sicómoro de Arizona","Plantae",167031,"false",1,0,"2017/11/06 9:23 AM HST","2017-11-06","2017-11-06 19:23:00 UTC","Hawaii",4,NA,NA,"false",NA,NA,NA,654523,"2017-11-07 08:21:31 UTC","2017-11-13 06:32:10 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2017-11-06 09:22:00 -1000","","Imuris, Son., México",30.9573264001,-110.858517587,"","Arizona sycamore","https://www.inaturalist.org/observations/8719167","https://static.inaturalist.org/photos/11694566/medium.jpg?1510042529","picazzo",8719167,"Sicómoro de Arizona","Plantae",167031,"false",2,0,"2017/11/06 9:22 AM HST","2017-11-06","2017-11-06 19:22:00 UTC","Hawaii",4,"","","false","","",NA,654523,"2017-11-07 08:19:44 UTC","2017-11-14 16:45:11 UTC","research","CC-BY-NC",NA,NA,"false"
"Platanus wrightii","2017-11-04 14:23:00 -1000","These Sycamores grew near the river","Sedona, Arizona 86336, EE. UU.",34.8599659569,-111.7629772425,"","Arizona sycamore","https://www.inaturalist.org/observations/8719154","https://static.inaturalist.org/photos/11694558/medium.jpg?1510042276","picazzo",8719154,"Arizona sycamore","Plantae",167031,"false",1,0,"2017/11/04 2:23 PM HST","2017-11-04","2017-11-05 00:23:00 UTC","Hawaii",8,"","","false","","",NA,654523,"2017-11-07 08:12:29 UTC","2017-11-07 15:24:44 UTC","research","CC-BY-NC",NA,NA,"false"
