"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Lycaena xanthoides","2016-05-21 00:00:00 -0800","","Pinnacles National Park",36.462117,-121.155016,"","Great Copper","http://www.inaturalist.org/observations/3296583","https://static.inaturalist.org/photos/3810335/medium.jpg?1464151684","euproserpinus",3296583,"Great Copper","Insecta",59125,"false",1,0,"2016-05-21","2016-05-21","","Pacific Time (US & Canada)",551,"","","false",NA,"manual",NA,21370,"2016-05-25 04:47:53 UTC","2016-09-06 00:35:57 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2016-05-23 00:00:00 -0800","","Pinnacles National Park, San Benito County, CA",36.485901,-121.155081,"","Great Copper","http://www.inaturalist.org/observations/3296139","https://static.inaturalist.org/photos/3809747/medium.jpg?1464147322","leslie_flint",3296139,"Great Copper","Insecta",59125,"false",2,0,"2016-05-23","2016-05-23","","Pacific Time (US & Canada)",213,"","","false",NA,"",NA,9335,"2016-05-25 03:35:20 UTC","2016-08-16 23:07:05 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2016-05-21 12:02:47 -0700","This species was active and abundant in this wash","Pinnacles National Park, Paicines, CA, US",36.491855,-121.1719283333,"","Great Copper","http://www.inaturalist.org/observations/3274892","https://static.inaturalist.org/photos/3786667/medium.JPG?1463961902","gbentall",3274892,"Great Copper","Insecta",59125,"false",1,0,"Sat May 21 2016 12:02:47 GMT-0700 (PDT)","2016-05-21","2016-05-21 19:02:47 UTC","Pacific Time (US & Canada)",23,"","","false",NA,"",NA,19715,"2016-05-23 00:04:59 UTC","2016-05-28 22:19:18 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2016-05-13 00:00:00 -0800","","San Benito County, US-CA, US",36.4208731197,-121.1605793132,"","Great Copper","http://www.inaturalist.org/observations/3171719","https://static.inaturalist.org/photos/3668114/medium.jpg?1463240141","jmaughn",3171719,"Great Copper","Insecta",59125,"false",1,0,"2016-05-13","2016-05-13","","Pacific Time (US & Canada)",49,"Pinnacles National Park, San Benito Co. CA","obscured","true",NA,"manual",NA,2873,"2016-05-14 15:35:12 UTC","2016-07-11 21:15:54 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2004-06-19 00:00:00 -0500","","Robert's Ranch, San Diego County, CA",33.326293,-116.9916,"","Great Copper","http://www.inaturalist.org/observations/2721300","https://static.inaturalist.org/photos/3070023/medium.JPG?1456597610","nlblock",2721300,"Great Copper","Insecta",59125,"false",1,0,"June 19, 2004","2004-06-19","","Eastern Time (US & Canada)",557,"","","false",NA,"",NA,39752,"2016-02-27 18:26:48 UTC","2017-04-06 07:57:49 UTC","research","CC-BY",NA,"false"
"Lycaena xanthoides","2015-07-08 11:14:11 -0700","","Alum Rock Park, Santa Clara, California, United States",37.4043333333,-121.7935722222,"2015-07-08 Alum Rock","Great Copper","http://www.inaturalist.org/observations/1736834","https://static.inaturalist.org/photos/2105597/medium.jpg?1436405267","anudibranchmom",1736834,"Great Copper","Insecta",59125,"false",2,0,"2015-07-08 11:14:11","2015-07-08","2015-07-08 18:14:11 UTC","Pacific Time (US & Canada)",NA,"","","false",NA,"",NA,26610,"2015-07-09 01:25:21 UTC","2016-09-23 02:25:38 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-06-23 00:00:00 -0800","","San Benito County, US-CA, US",36.4645720751,-121.1668759406,"","Great Copper","http://www.inaturalist.org/observations/1680857","https://static.inaturalist.org/photos/2041581/medium.jpg?1444452873","jmaughn",1680857,"Great Copper","Insecta",59125,"false",2,0,"2015-06-23","2015-06-23","","Pacific Time (US & Canada)",4,"San Benito Co. CA","obscured","true",NA,"manual",NA,2873,"2015-06-24 06:15:13 UTC","2016-07-11 20:57:04 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-06-18 00:00:00 -0800","","Sunol Regional Wilderness Alameda County, CA",37.507253,-121.829415,"","Great Copper","http://www.inaturalist.org/observations/1667511","https://static.inaturalist.org/photos/2034175/medium.jpg?1434992638","leslie_flint",1667511,"Great Copper","Insecta",59125,"false",2,0,"2015-06-18","2015-06-18","","Pacific Time (US & Canada)",13,"","","false",NA,"",NA,9335,"2015-06-22 17:03:54 UTC","2015-08-05 23:08:17 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-06-18 00:00:00 -0800","","San Benito County, US-CA, US",36.7783225699,-121.069096899,"","Great Copper","http://www.inaturalist.org/observations/1646933","https://static.inaturalist.org/photos/2020481/medium.jpg?1444435702","jmaughn",1646933,"Great Copper","Insecta",59125,"false",2,0,"2015-06-18","2015-06-18","","Pacific Time (US & Canada)",97,"San Benito Co. CA","obscured","true",NA,"manual",NA,2873,"2015-06-19 05:55:19 UTC","2016-07-11 20:56:31 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-06-16 13:03:36 -0700","","Briones Regional Park , CA",37.945818,-122.134011,"06-16-15 pt 2","Great Copper","http://www.inaturalist.org/observations/1643548","https://static.inaturalist.org/photos/2016352/medium.JPG?1434641967","kevinhintsa",1643548,"Great Copper","Insecta",59125,"false",1,0,"2015-06-16 13:03:36","2015-06-16","2015-06-16 20:03:36 UTC","Pacific Time (US & Canada)",135,"","","false",NA,"",NA,38530,"2015-06-18 04:45:06 UTC","2015-06-22 05:47:36 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-06-16 00:00:00 -0800","","California, US",37.1835699593,-121.5618846932,"","Great Copper","http://www.inaturalist.org/observations/1641536","https://static.inaturalist.org/photos/2013699/medium.jpg?1444430812","jmaughn",1641536,"Great Copper","Insecta",59125,"false",3,0,"2015-06-16","2015-06-16","","Pacific Time (US & Canada)",117,"Santa Clara Co. CA","obscured","true",NA,"manual",NA,2873,"2015-06-17 14:48:44 UTC","2016-09-23 02:24:23 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-06-04 00:00:00 -0800","","Alum Rock Park, San Jose, CA",37.396869,-121.802276,"","Great Copper","http://www.inaturalist.org/observations/1617544","https://static.inaturalist.org/photos/1987222/medium.jpg?1433998434","leslie_flint",1617544,"Great Copper","Insecta",59125,"false",2,0,"2015-06-04","2015-06-04","","Pacific Time (US & Canada)",2254,"","","false",NA,"",NA,9335,"2015-06-11 04:53:47 UTC","2016-09-23 02:23:29 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-06-04 00:00:00 -0800","","Alum Rock Park, San Jose, CA",37.396869,-121.802276,"","Great Copper","http://www.inaturalist.org/observations/1617542","https://static.inaturalist.org/photos/1987220/medium.jpg?1433998391","leslie_flint",1617542,"Great Copper","Insecta",59125,"false",1,0,"2015-06-04","2015-06-04","","Pacific Time (US & Canada)",2254,"","","false",NA,"",NA,9335,"2015-06-11 04:53:08 UTC","2016-09-23 02:23:28 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-06-06 16:02:45 -0700","Hastings Butterfly Count.","Hastings Reservation Rd, Carmel Valley, CA, US",36.386955,-121.5494216667,"","Great Copper","http://www.inaturalist.org/observations/1601424","https://static.inaturalist.org/photos/1968753/medium.jpg?1433640010","robberfly",1601424,"Great Copper","Insecta",59125,"false",3,0,"Sat Jun 06 2015 16:02:45 GMT-0700 (PDT)","2015-06-06","2015-06-06 23:02:45 UTC","Pacific Time (US & Canada)",NA,"","","false",NA,"",NA,13979,"2015-06-07 01:19:13 UTC","2015-08-26 22:30:20 UTC","research","CC-BY-NC",3,"false"
"Lycaena xanthoides","2015-06-02 00:00:00 -0800","","California, US",37.3835761765,-121.6766663081,"","Great Copper","http://www.inaturalist.org/observations/1581708","https://static.inaturalist.org/photos/1953126/medium.jpg?1499370030","jmaughn",1581708,"Great Copper","Insecta",59125,"false",1,0,"2015-06-02","2015-06-02","","Pacific Time (US & Canada)",53,"Santa Clara Co. CA","obscured","true",NA,"manual",NA,2873,"2015-06-03 05:51:54 UTC","2016-09-23 02:22:51 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-06-02 13:56:49 -0700","","Sunol Regional Wilderness",37.510134,-121.828423,"2015-06-02 Sunol","Great Copper","http://www.inaturalist.org/observations/1581631","https://static.inaturalist.org/photos/1953016/medium.jpg?1433309985","anudibranchmom",1581631,"Great Copper","Insecta",59125,"false",1,0,"2015-06-02 13:56:49","2015-06-02","2015-06-02 20:56:49 UTC","Pacific Time (US & Canada)",5910,"","","false",NA,"",NA,26610,"2015-06-03 05:35:48 UTC","2015-06-03 06:31:45 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-06-02 14:41:58 -0700","","Sunol Regional Wilderness, Alameda, California, United States",37.5049383333,-121.82564,"","Great Copper","http://www.inaturalist.org/observations/1581499","https://static.inaturalist.org/photos/1952785/medium.jpg?1433306977","dpom",1581499,"Great Copper","Insecta",59125,"false",1,0,"2015-06-02 14:41:58","2015-06-02","2015-06-02 21:41:58 UTC","Pacific Time (US & Canada)",NA,"","","false",NA,"",NA,16101,"2015-06-03 04:48:16 UTC","2015-06-03 06:31:48 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-05-31 00:00:00 -0800","the other elusive butterfly on the same Buckeye tree ? 

Pinnacles Butterfly count ","Pinnacles National Park, CA",36.492397,-121.14532,"","Great Copper","http://www.inaturalist.org/observations/1572951","https://static.inaturalist.org/photos/1946570/medium.JPG?1433184887","metsa",1572951,"Great Copper","Insecta",59125,"false",1,0,"2015-05-31","2015-05-31","","Pacific Time (US & Canada)",51,"","","false",NA,"",NA,28037,"2015-06-01 16:06:54 UTC","2016-07-11 20:55:53 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-05-31 10:11:12 -0700","This male has an atrophied forewing, not full formed after eclosure....","Pinnacles National Park, Paicines, CA, US",36.503712,-121.19772,"","Great Copper","http://www.inaturalist.org/observations/1570366","https://static.inaturalist.org/photos/1943962/medium.jpg?1433132843","robberfly",1570366,"Great Copper","Insecta",59125,"false",2,0,"Sun May 31 2015 10:11:12 GMT-0700 (PDT)","2015-05-31","2015-05-31 17:11:12 UTC","Pacific Time (US & Canada)",500,"","","false",NA,"",NA,13979,"2015-06-01 04:25:08 UTC","2015-06-02 23:53:21 UTC","research","CC-BY-NC",3,"false"
"Lycaena xanthoides","2015-05-31 12:04:15 -0700","","Pinnacles National Park, Paicines, CA, US",36.457875,-121.1541278333,"","Great Copper","http://www.inaturalist.org/observations/1570136","https://static.inaturalist.org/photos/1943712/medium.jpg?1433129271","danielgeorge",1570136,"Great Copper","Insecta",59125,"false",1,0,"Sun May 31 2015 12:04:15 GMT-0700 (PDT)","2015-05-31","2015-05-31 19:04:15 UTC","Pacific Time (US & Canada)",NA,"","","false",NA,"",NA,21318,"2015-06-01 03:24:28 UTC","2016-07-11 20:55:47 UTC","research","CC-BY-NC",3,"false"
"Lycaena xanthoides","2015-05-30 08:41:19 -0700","","2762–2998 Pinnacles Hwy, Paicines, CA, US",36.493205,-121.147353,"","Great Copper","http://www.inaturalist.org/observations/1569779","https://static.inaturalist.org/photos/1943244/medium.jpg?1433125148","robberfly",1569779,"Great Copper","Insecta",59125,"false",2,0,"Sat May 30 2015 08:41:19 GMT-0700 (PDT)","2015-05-30","2015-05-30 15:41:19 UTC","Pacific Time (US & Canada)",500,"","","false",NA,"",NA,13979,"2015-06-01 02:12:20 UTC","2015-06-02 23:53:18 UTC","research","CC-BY-NC",3,"false"
"Lycaena xanthoides","2015-05-30 00:00:00 -0800","","San Benito County, US-CA, US",36.4726724389,-121.0057534131,"","Great Copper","http://www.inaturalist.org/observations/1565533","https://static.inaturalist.org/photos/1938072/medium.jpg?1444420905","jmaughn",1565533,"Great Copper","Insecta",59125,"false",2,0,"2015-05-30","2015-05-30","","Pacific Time (US & Canada)",13,"San Benito Co. CA","obscured","true",NA,"manual",NA,2873,"2015-05-31 02:23:51 UTC","2016-07-11 20:55:33 UTC","research","CC-BY-NC",NA,"false"
